%Time	 Word0	 Word1	 Word2	 Word3	 Word4	 Word5	 Word6	 Word7	 Word8	 Word9	 Word10	 Word11	 Word12	 Word13	 Word14	 Word15	 Word16	 Word17
2.6800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  3160	 13456	 26856	  9001	    20
2.7000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  3976	 13456	 26856	  9001	    20
2.7200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  4784	 13456	 26856	  9001	    20
2.7400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  5592	 13456	 26856	  9001	    20
2.7600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  6400	 13456	 26856	  9001	    20
2.7800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  7208	 13456	 26856	  9001	    20
2.8000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  8016	 13456	 26856	  9001	    20
2.8200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  8824	 13456	 26856	  9001	    20
2.8400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  9632	 13456	 26856	  9001	    20
2.8600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 10440	 13456	 26856	  9001	    20
2.8800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 11248	 13456	 26856	  9001	    20
2.9000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 12056	 13456	 26856	  9001	    20
2.9200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 12864	 13456	 26856	  9001	    20
2.9400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 13672	 13456	 26856	  9001	    20
2.9600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 14480	 13456	 26856	  9001	    20
2.9800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 15288	 13456	 26856	  9001	    20
3.0000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 16096	 13456	 26856	  9001	    20
3.0200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 16904	 13456	 26856	  9001	    20
3.0400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 17712	 13456	 26856	  9001	    20
3.0600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 18520	 13456	 26856	  9001	    20
3.0800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 19328	 13456	 26856	  9001	    20
3.1000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 20136	 13456	 26856	  9001	    20
3.1200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 20952	 13456	 26856	  9001	    20
3.1400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 21760	 13456	 26856	  9001	    20
3.1600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 22568	 13456	 26856	  9001	    20
3.1800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 23376	 13456	 26856	  9001	    20
3.2000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 24184	 13456	 26856	  9001	    20
3.2200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 24992	 13456	 26856	  9001	    20
3.2400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 25800	 13456	 26856	  9001	    20
3.2600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 26608	 13456	 26856	  9001	    20
3.2800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 27416	 13456	 26856	  9001	    20
3.3000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 28224	 13456	 26856	  9001	    20
